"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_CARS_5","C2021_CARS_5_NAME","C2021_CARS_5_CODE","C2021_CARS_5_TYPE","C2021_CARS_5_TYPECODE","C2021_CARS_5_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"E02000466","Havering 003","E02000466","2021 super output areas - middle layer",152,474,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",20.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534646d1d20301",474,1002
"2021","2021","2021","date",0,0,"E02000467","Havering 004","E02000467","2021 super output areas - middle layer",152,475,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",33.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534647d1d20301",475,1002
"2021","2021","2021","date",0,0,"E02000468","Havering 005","E02000468","2021 super output areas - middle layer",152,476,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",17.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534648d1d20301",476,1002
"2021","2021","2021","date",0,0,"E02000469","Havering 006","E02000469","2021 super output areas - middle layer",152,477,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",26.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534649d1d20301",477,1002
"2021","2021","2021","date",0,0,"E02000470","Havering 007","E02000470","2021 super output areas - middle layer",152,478,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",18.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534650d1d20301",478,1002
"2021","2021","2021","date",0,0,"E02000471","Havering 008","E02000471","2021 super output areas - middle layer",152,479,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",11.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534651d1d20301",479,1002
"2021","2021","2021","date",0,0,"E02000472","Havering 009","E02000472","2021 super output areas - middle layer",152,480,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",16.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534652d1d20301",480,1002
"2021","2021","2021","date",0,0,"E02000473","Havering 010","E02000473","2021 super output areas - middle layer",152,481,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",15.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534653d1d20301",481,1002
"2021","2021","2021","date",0,0,"E02000474","Havering 011","E02000474","2021 super output areas - middle layer",152,482,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534654d1d20301",482,1002
"2021","2021","2021","date",0,0,"E02000475","Havering 012","E02000475","2021 super output areas - middle layer",152,483,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",20.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534655d1d20301",483,1002
"2021","2021","2021","date",0,0,"E02000476","Havering 013","E02000476","2021 super output areas - middle layer",152,484,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",44.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534656d1d20301",484,1002
"2021","2021","2021","date",0,0,"E02000477","Havering 014","E02000477","2021 super output areas - middle layer",152,485,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",13.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534657d1d20301",485,1002
"2021","2021","2021","date",0,0,"E02000478","Havering 015","E02000478","2021 super output areas - middle layer",152,486,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",10.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534658d1d20301",486,1002
"2021","2021","2021","date",0,0,"E02000479","Havering 016","E02000479","2021 super output areas - middle layer",152,487,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",29.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534659d1d20301",487,1002
"2021","2021","2021","date",0,0,"E02000480","Havering 017","E02000480","2021 super output areas - middle layer",152,488,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",30.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534660d1d20301",488,1002
"2021","2021","2021","date",0,0,"E02000481","Havering 018","E02000481","2021 super output areas - middle layer",152,489,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",17.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534661d1d20301",489,1002
"2021","2021","2021","date",0,0,"E02000482","Havering 019","E02000482","2021 super output areas - middle layer",152,490,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",13.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534662d1d20301",490,1002
"2021","2021","2021","date",0,0,"E02000483","Havering 020","E02000483","2021 super output areas - middle layer",152,491,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",26.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534663d1d20301",491,1002
"2021","2021","2021","date",0,0,"E02000484","Havering 021","E02000484","2021 super output areas - middle layer",152,492,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",15.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534664d1d20301",492,1002
"2021","2021","2021","date",0,0,"E02000485","Havering 022","E02000485","2021 super output areas - middle layer",152,493,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",18.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534665d1d20301",493,1002
"2021","2021","2021","date",0,0,"E02000486","Havering 023","E02000486","2021 super output areas - middle layer",152,494,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",20.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534666d1d20301",494,1002
"2021","2021","2021","date",0,0,"E02000487","Havering 024","E02000487","2021 super output areas - middle layer",152,495,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",8.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534667d1d20301",495,1002
"2021","2021","2021","date",0,0,"E02000488","Havering 025","E02000488","2021 super output areas - middle layer",152,496,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",14.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534668d1d20301",496,1002
"2021","2021","2021","date",0,0,"E02000489","Havering 026","E02000489","2021 super output areas - middle layer",152,497,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534669d1d20301",497,1002
"2021","2021","2021","date",0,0,"E02000490","Havering 027","E02000490","2021 super output areas - middle layer",152,498,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534670d1d20301",498,1002
"2021","2021","2021","date",0,0,"E02000491","Havering 028","E02000491","2021 super output areas - middle layer",152,499,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534671d1d20301",499,1002
"2021","2021","2021","date",0,0,"E02000492","Havering 029","E02000492","2021 super output areas - middle layer",152,500,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",14.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534672d1d20301",500,1002
"2021","2021","2021","date",0,0,"E02000493","Havering 030","E02000493","2021 super output areas - middle layer",152,501,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",27.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534673d1d20301",501,1002
"2021","2021","2021","date",0,0,"E02000494","Hillingdon 001","E02000494","2021 super output areas - middle layer",152,502,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",15.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534674d1d20301",502,1002
"2021","2021","2021","date",0,0,"E02000495","Hillingdon 002","E02000495","2021 super output areas - middle layer",152,503,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534675d1d20301",503,1002
"2021","2021","2021","date",0,0,"E02000496","Hillingdon 003","E02000496","2021 super output areas - middle layer",152,504,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",15.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534676d1d20301",504,1002
"2021","2021","2021","date",0,0,"E02000497","Hillingdon 004","E02000497","2021 super output areas - middle layer",152,505,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",17.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534677d1d20301",505,1002
"2021","2021","2021","date",0,0,"E02000498","Hillingdon 005","E02000498","2021 super output areas - middle layer",152,506,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",16.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534678d1d20301",506,1002
"2021","2021","2021","date",0,0,"E02000499","Hillingdon 006","E02000499","2021 super output areas - middle layer",152,507,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",16.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534679d1d20301",507,1002
"2021","2021","2021","date",0,0,"E02000500","Hillingdon 007","E02000500","2021 super output areas - middle layer",152,508,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",18.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534680d1d20301",508,1002
"2021","2021","2021","date",0,0,"E02000501","Hillingdon 008","E02000501","2021 super output areas - middle layer",152,509,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",14.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534681d1d20301",509,1002
"2021","2021","2021","date",0,0,"E02000502","Hillingdon 009","E02000502","2021 super output areas - middle layer",152,510,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",19.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534682d1d20301",510,1002
"2021","2021","2021","date",0,0,"E02000503","Hillingdon 010","E02000503","2021 super output areas - middle layer",152,511,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",12.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534683d1d20301",511,1002
"2021","2021","2021","date",0,0,"E02000504","Hillingdon 011","E02000504","2021 super output areas - middle layer",152,512,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",10.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534684d1d20301",512,1002
"2021","2021","2021","date",0,0,"E02000506","Hillingdon 013","E02000506","2021 super output areas - middle layer",152,513,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",12.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534685d1d20301",513,1002
"2021","2021","2021","date",0,0,"E02000507","Hillingdon 014","E02000507","2021 super output areas - middle layer",152,514,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",14.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534686d1d20301",514,1002
"2021","2021","2021","date",0,0,"E02000508","Hillingdon 015","E02000508","2021 super output areas - middle layer",152,515,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",29.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534687d1d20301",515,1002
"2021","2021","2021","date",0,0,"E02000509","Hillingdon 016","E02000509","2021 super output areas - middle layer",152,516,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",35.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534688d1d20301",516,1002
"2021","2021","2021","date",0,0,"E02000510","Hillingdon 017","E02000510","2021 super output areas - middle layer",152,517,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",19.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534689d1d20301",517,1002
"2021","2021","2021","date",0,0,"E02000511","Hillingdon 018","E02000511","2021 super output areas - middle layer",152,518,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",18.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534690d1d20301",518,1002
"2021","2021","2021","date",0,0,"E02000512","Hillingdon 019","E02000512","2021 super output areas - middle layer",152,519,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534691d1d20301",519,1002
"2021","2021","2021","date",0,0,"E02000513","Hillingdon 020","E02000513","2021 super output areas - middle layer",152,520,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",27.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534692d1d20301",520,1002
"2021","2021","2021","date",0,0,"E02000514","Hillingdon 021","E02000514","2021 super output areas - middle layer",152,521,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534693d1d20301",521,1002
"2021","2021","2021","date",0,0,"E02000515","Hillingdon 022","E02000515","2021 super output areas - middle layer",152,522,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534694d1d20301",522,1002
"2021","2021","2021","date",0,0,"E02000516","Hillingdon 023","E02000516","2021 super output areas - middle layer",152,523,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",20.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534695d1d20301",523,1002
"2021","2021","2021","date",0,0,"E02000517","Hillingdon 024","E02000517","2021 super output areas - middle layer",152,524,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534696d1d20301",524,1002
"2021","2021","2021","date",0,0,"E02000518","Hillingdon 025","E02000518","2021 super output areas - middle layer",152,525,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534697d1d20301",525,1002
"2021","2021","2021","date",0,0,"E02000519","Hillingdon 026","E02000519","2021 super output areas - middle layer",152,526,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534698d1d20301",526,1002
"2021","2021","2021","date",0,0,"E02000520","Hillingdon 027","E02000520","2021 super output areas - middle layer",152,527,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534699d1d20301",527,1002
"2021","2021","2021","date",0,0,"E02000521","Hillingdon 028","E02000521","2021 super output areas - middle layer",152,528,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",23.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534700d1d20301",528,1002
"2021","2021","2021","date",0,0,"E02000522","Hillingdon 029","E02000522","2021 super output areas - middle layer",152,529,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",25.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534701d1d20301",529,1002
"2021","2021","2021","date",0,0,"E02000523","Hillingdon 030","E02000523","2021 super output areas - middle layer",152,530,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",30.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534702d1d20301",530,1002
"2021","2021","2021","date",0,0,"E02000524","Hillingdon 031","E02000524","2021 super output areas - middle layer",152,531,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534703d1d20301",531,1002
"2021","2021","2021","date",0,0,"E02000525","Hillingdon 032","E02000525","2021 super output areas - middle layer",152,532,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534704d1d20301",532,1002
"2021","2021","2021","date",0,0,"E02006796","Hillingdon 033","E02006796","2021 super output areas - middle layer",152,533,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",19.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540754d1d20301",533,1002
"2021","2021","2021","date",0,0,"E02000526","Hounslow 001","E02000526","2021 super output areas - middle layer",152,534,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",36.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534705d1d20301",534,1002
"2021","2021","2021","date",0,0,"E02000529","Hounslow 004","E02000529","2021 super output areas - middle layer",152,535,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534706d1d20301",535,1002
"2021","2021","2021","date",0,0,"E02000530","Hounslow 005","E02000530","2021 super output areas - middle layer",152,536,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",30.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534707d1d20301",536,1002
"2021","2021","2021","date",0,0,"E02000531","Hounslow 006","E02000531","2021 super output areas - middle layer",152,537,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",36.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534708d1d20301",537,1002
"2021","2021","2021","date",0,0,"E02000532","Hounslow 007","E02000532","2021 super output areas - middle layer",152,538,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",33.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534709d1d20301",538,1002
"2021","2021","2021","date",0,0,"E02000533","Hounslow 008","E02000533","2021 super output areas - middle layer",152,539,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",33.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534710d1d20301",539,1002
"2021","2021","2021","date",0,0,"E02000534","Hounslow 009","E02000534","2021 super output areas - middle layer",152,540,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534711d1d20301",540,1002
"2021","2021","2021","date",0,0,"E02000535","Hounslow 010","E02000535","2021 super output areas - middle layer",152,541,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534712d1d20301",541,1002
"2021","2021","2021","date",0,0,"E02000536","Hounslow 011","E02000536","2021 super output areas - middle layer",152,542,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",26.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534713d1d20301",542,1002
"2021","2021","2021","date",0,0,"E02000537","Hounslow 012","E02000537","2021 super output areas - middle layer",152,543,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.4,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534714d1d20301",543,1002
"2021","2021","2021","date",0,0,"E02000538","Hounslow 013","E02000538","2021 super output areas - middle layer",152,544,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",29.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534715d1d20301",544,1002
"2021","2021","2021","date",0,0,"E02000539","Hounslow 014","E02000539","2021 super output areas - middle layer",152,545,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",29.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534716d1d20301",545,1002
"2021","2021","2021","date",0,0,"E02000540","Hounslow 015","E02000540","2021 super output areas - middle layer",152,546,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",43.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534717d1d20301",546,1002
"2021","2021","2021","date",0,0,"E02000541","Hounslow 016","E02000541","2021 super output areas - middle layer",152,547,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",38.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534718d1d20301",547,1002
"2021","2021","2021","date",0,0,"E02000542","Hounslow 017","E02000542","2021 super output areas - middle layer",152,548,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",42.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534719d1d20301",548,1002
"2021","2021","2021","date",0,0,"E02000543","Hounslow 018","E02000543","2021 super output areas - middle layer",152,549,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",49.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534720d1d20301",549,1002
"2021","2021","2021","date",0,0,"E02000544","Hounslow 019","E02000544","2021 super output areas - middle layer",152,550,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534721d1d20301",550,1002
"2021","2021","2021","date",0,0,"E02000545","Hounslow 020","E02000545","2021 super output areas - middle layer",152,551,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534722d1d20301",551,1002
"2021","2021","2021","date",0,0,"E02000546","Hounslow 021","E02000546","2021 super output areas - middle layer",152,552,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",27.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534723d1d20301",552,1002
"2021","2021","2021","date",0,0,"E02000547","Hounslow 022","E02000547","2021 super output areas - middle layer",152,553,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",29.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534724d1d20301",553,1002
"2021","2021","2021","date",0,0,"E02000548","Hounslow 023","E02000548","2021 super output areas - middle layer",152,554,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",26.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534725d1d20301",554,1002
"2021","2021","2021","date",0,0,"E02000549","Hounslow 024","E02000549","2021 super output areas - middle layer",152,555,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",24.2,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534726d1d20301",555,1002
"2021","2021","2021","date",0,0,"E02000550","Hounslow 025","E02000550","2021 super output areas - middle layer",152,556,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",31.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534727d1d20301",556,1002
"2021","2021","2021","date",0,0,"E02000551","Hounslow 026","E02000551","2021 super output areas - middle layer",152,557,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",32.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534728d1d20301",557,1002
"2021","2021","2021","date",0,0,"E02000552","Hounslow 027","E02000552","2021 super output areas - middle layer",152,558,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",20.8,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534729d1d20301",558,1002
"2021","2021","2021","date",0,0,"E02000553","Hounslow 028","E02000553","2021 super output areas - middle layer",152,559,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",21.9,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534730d1d20301",559,1002
"2021","2021","2021","date",0,0,"E02006792","Hounslow 029","E02006792","2021 super output areas - middle layer",152,560,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",48.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540750d1d20301",560,1002
"2021","2021","2021","date",0,0,"E02006972","Hounslow 030","E02006972","2021 super output areas - middle layer",152,561,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",40.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540923d1d20301",561,1002
"2021","2021","2021","date",0,0,"E02006973","Hounslow 031","E02006973","2021 super output areas - middle layer",152,562,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",42.5,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637540924d1d20301",562,1002
"2021","2021","2021","date",0,0,"E02000554","Islington 001","E02000554","2021 super output areas - middle layer",152,563,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",64.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534731d1d20301",563,1002
"2021","2021","2021","date",0,0,"E02000555","Islington 002","E02000555","2021 super output areas - middle layer",152,564,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",58.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534732d1d20301",564,1002
"2021","2021","2021","date",0,0,"E02000556","Islington 003","E02000556","2021 super output areas - middle layer",152,565,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",65.0,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534733d1d20301",565,1002
"2021","2021","2021","date",0,0,"E02000557","Islington 004","E02000557","2021 super output areas - middle layer",152,566,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",67.6,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534734d1d20301",566,1002
"2021","2021","2021","date",0,0,"E02000558","Islington 005","E02000558","2021 super output areas - middle layer",152,567,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",70.1,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534735d1d20301",567,1002
"2021","2021","2021","date",0,0,"E02000559","Islington 006","E02000559","2021 super output areas - middle layer",152,568,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",58.3,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534736d1d20301",568,1002
"2021","2021","2021","date",0,0,"E02000560","Islington 007","E02000560","2021 super output areas - middle layer",152,569,"1","No cars or vans in household","_0","Number of cars or vans",1000000,0,"20301","Percent",68.7,"A","Normal Value","F","Free (free for publication)","Nm-2063d1d32336e0d637534737d1d20301",569,1002
